CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned
CUST_001048,Male,77,Rural,58,One Year,96.8,5614.4,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,1,6.3,1,2020-01-26,,0
CUST_001049,Female,18,Urban,10,Two Year,50.21,502.1,Credit Card (Automatic),No,No,No Phone Service,DSL,No,No,No,No,No,No,2,7.2,0,2024-01-05,,0
CUST_001050,Male,52,Urban,34,One Year,68.6,2332.4,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2,3.7,2,2022-01-15,,0
CUST_001051,Female,40,Urban,7,Month-to-Month,98.26,687.82,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,2,8.1,1,2024-04-04,2024-10-04,1
CUST_001052,Female,50,Urban,1,Month-to-Month,52.93,52.93,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.3,1,2024-10-01,2024-10-03,1
CUST_001053,Female,32,Rural,5,Month-to-Month,75.14,375.7,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,0,4.5,0,2024-06-03,,0
CUST_001054,Female,41,Suburban,28,One Year,48.68,1363.04,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,8.0,0,2022-07-14,,0
CUST_001055,Female,52,Urban,10,Month-to-Month,89.18,891.8,Mailed Check,No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,0,8.2,0,2024-01-05,,0
CUST_001056,Male,85,Suburban,2,Month-to-Month,40.75,81.5,Electronic Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,6.8,1,2024-09-01,2024-10-29,1
CUST_001057,Female,54,Suburban,13,Month-to-Month,101.76,1322.88,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,0,7.8,0,2023-10-07,,0
CUST_001058,Male,29,Rural,25,Month-to-Month,47.28,1182.0,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,2,2022-10-12,2024-10-20,1
CUST_001059,Male,35,Urban,5,Month-to-Month,50.5,252.5,Electronic Check,No,Yes,No,DSL,No,No,No,No,No,Yes,1,5.5,0,2024-06-03,2024-10-15,1
CUST_001060,Female,35,Suburban,12,Month-to-Month,33.91,406.92,Mailed Check,Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,9.0,0,2023-11-06,,0
CUST_001061,Female,18,Suburban,2,One Year,89.19,178.38,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,0,1.7,0,2024-09-01,,0
CUST_001062,Female,37,Suburban,40,Month-to-Month,108.31,4332.4,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,1,2.3,2,2021-07-19,2024-10-05,1
CUST_001063,Female,52,Suburban,32,Month-to-Month,68.41,2189.12,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,No,Yes,No,1,5.9,1,2022-03-16,,0
CUST_001064,Male,22,Urban,30,Month-to-Month,31.12,933.6,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.3,2,2022-05-15,2024-10-24,1
CUST_001065,Male,57,Suburban,5,Month-to-Month,40.37,201.85,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,8.8,0,2024-06-03,2024-10-19,1
CUST_001066,Female,49,Suburban,4,One Year,81.36,325.44,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,1,,1,2024-07-03,2024-10-15,1
CUST_001067,Male,30,Rural,21,Month-to-Month,55.69,1169.49,Electronic Check,Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,0,6.9,0,2023-02-09,,0
CUST_001068,Male,39,Urban,39,One Year,66.98,2612.22,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,1,8.2,0,2021-08-18,,0
CUST_001069,Male,65,Suburban,36,One Year,83.26,2997.36,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,1,8.4,1,2021-11-16,,0
CUST_001070,Male,53,Rural,14,Two Year,62.6,876.4,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,1,4.2,2,2023-09-07,,0
CUST_001071,Male,42,Suburban,9,Month-to-Month,69.71,627.39,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,3,,2,2024-02-04,,0
CUST_001072,Male,38,Rural,57,Month-to-Month,80.7,4599.9,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,1,3.0,0,2020-02-25,,0
CUST_001073,Male,43,Rural,1,One Year,94.05,94.05,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,1,8.3,1,2024-10-01,,0
CUST_001074,Male,34,Urban,12,Month-to-Month,65.74,788.88,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,0,5.7,0,2023-11-06,,0
CUST_001075,Female,18,Suburban,64,Month-to-Month,84.74,5423.36,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,2,7.6,0,2019-07-30,,0
CUST_001076,Male,72,Urban,26,One Year,67.99,1767.74,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,No,No,No,No,Yes,1,5.8,0,2022-09-12,,0
CUST_001077,Male,44,Suburban,9,Month-to-Month,87.94,791.46,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,2,5.8,0,2024-02-04,2024-10-23,1
CUST_001078,Female,47,Urban,15,Month-to-Month,76.43,1146.45,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,0,7.2,0,2023-08-08,,0
CUST_001079,Male,41,Suburban,2,One Year,66.31,132.62,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,2,7.1,0,2024-09-01,,0
CUST_001080,Female,30,Suburban,35,Two Year,71.91,2516.85,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,3,5.2,0,2021-12-16,,0
CUST_001081,Female,39,Urban,12,Two Year,89.75,1077.0,Mailed Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,2,3.7,1,2023-11-06,,0
CUST_001082,Male,18,Urban,31,Month-to-Month,43.96,1362.76,Mailed Check,Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,,1,2022-04-15,,0
CUST_001083,Male,76,Rural,38,Month-to-Month,72.59,2758.42,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,0,7.0,2,2021-09-17,,0
CUST_001084,Female,23,Urban,1,Month-to-Month,88.23,88.23,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,3,9.0,0,2024-10-01,,0
CUST_001085,Female,26,Urban,34,Month-to-Month,87.02,2958.68,Electronic Check,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2,5.9,0,2022-01-15,,0
CUST_001086,Male,35,Urban,41,One Year,82.06,3364.46,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,1,4.7,0,2021-06-19,,0
CUST_001087,Female,61,Rural,4,Month-to-Month,79.78,319.12,Electronic Check,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,2,,0,2024-07-03,2024-10-15,1
CUST_001088,Male,42,Rural,43,Month-to-Month,76.38,3284.34,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,1,6.8,1,2021-04-20,,0
CUST_001089,Female,23,Suburban,39,Two Year,58.32,2274.48,Credit Card (Automatic),No,No,No Phone Service,DSL,No,No,No,No,No,Yes,0,5.7,1,2021-08-18,,0
CUST_001090,Male,60,Rural,49,Two Year,59.32,2906.68,Electronic Check,No,Yes,No,DSL,No,Yes,No,No,No,No,1,5.2,0,2020-10-22,,0
CUST_001091,Female,52,Urban,52,One Year,88.31,4592.12,Credit Card (Automatic),Yes,No,No Phone Service,Fiber Optic,Yes,No,Yes,Yes,No,No,0,9.5,1,2020-07-24,,0
CUST_001092,Female,50,Rural,12,Two Year,93.41,1120.92,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,2,,3,2023-11-06,,0
CUST_001093,Female,52,Urban,3,One Year,94.07,282.21,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,2,,2,2024-08-02,,0
CUST_001094,Female,77,Urban,2,Month-to-Month,92.73,185.46,Credit Card (Automatic),No,No,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,Yes,No,2,5.3,1,2024-09-01,2024-10-21,1
CUST_001095,Male,74,Urban,18,Month-to-Month,100.62,1811.16,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,0,6.3,1,2023-05-10,2024-10-09,1
CUST_001096,Male,31,Suburban,66,Month-to-Month,73.65,4860.9,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,2,6.7,0,2019-05-31,,0
CUST_001097,Male,66,Suburban,27,Month-to-Month,47.46,1281.42,Mailed Check,No,Yes,No,DSL,No,No,Yes,No,No,No,1,5.3,0,2022-08-13,2024-10-30,1
CUST_001098,Male,47,Urban,12,Two Year,39.7,476.4,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,8.0,2,2023-11-06,,0
CUST_001099,Female,49,Rural,40,Month-to-Month,43.18,1727.2,Bank Transfer (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.2,1,2021-07-19,,0
CUST_001100,Male,18,Urban,29,Month-to-Month,66.53,1929.37,Mailed Check,No,Yes,No,DSL,Yes,No,No,No,Yes,No,1,8.6,0,2022-06-14,,0
CUST_001101,Male,39,Urban,24,Month-to-Month,87.9,2109.6,Electronic Check,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,1,7.8,0,2022-11-11,,0
CUST_001102,Female,29,Suburban,42,Month-to-Month,50.5,2121.0,Bank Transfer (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.5,2,2021-05-20,,0
CUST_001103,Female,54,Suburban,22,Two Year,30.72,675.84,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.5,2,2023-01-10,,0
CUST_001104,Female,58,Rural,5,One Year,66.14,330.7,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,1,,0,2024-06-03,2024-10-19,1
CUST_001105,Female,18,Suburban,61,One Year,67.26,4102.86,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,2,8.4,0,2019-10-28,2024-10-03,1
CUST_001106,Male,41,Suburban,10,Month-to-Month,43.06,430.6,Bank Transfer (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,,0,2024-01-05,,0
CUST_001107,Male,58,Urban,42,One Year,94.79,3981.18,Electronic Check,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,1,1.8,0,2021-05-20,2024-10-10,1
CUST_001108,Female,39,Suburban,10,One Year,36.88,368.8,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.8,1,2024-01-05,,0
CUST_001109,Female,52,Rural,27,One Year,80.83,2182.41,Electronic Check,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,0,5.6,1,2022-08-13,,0
CUST_001110,Male,47,Urban,40,Two Year,41.04,1641.6,Bank Transfer (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,,2,2021-07-19,,0
CUST_001111,Female,47,Rural,7,Two Year,62.7,438.9,Mailed Check,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No,2,8.4,0,2024-04-04,,0
CUST_001112,Male,37,Suburban,1,Two Year,68.03,68.03,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,Yes,No,No,No,No,0,3.5,1,2024-10-01,,0
CUST_001113,Male,23,Urban,23,One Year,33.5,770.5,Bank Transfer (Automatic),No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,5.9,2,2022-12-11,,0
CUST_001114,Female,25,Rural,14,Two Year,73.37,1027.18,Electronic Check,No,Yes,No,DSL,No,No,Yes,No,No,Yes,3,6.3,2,2023-09-07,2024-10-23,1
CUST_001115,Female,52,Suburban,33,Month-to-Month,81.0,2673.0,Bank Transfer (Automatic),No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,0,5.2,1,2022-02-14,2024-10-25,1
CUST_001116,Female,42,Urban,42,Two Year,44.6,1873.2,Credit Card (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,8.3,1,2021-05-20,,0
CUST_001117,Male,39,Urban,1,Two Year,64.71,64.71,Credit Card (Automatic),No,Yes,No,DSL,Yes,No,No,No,Yes,No,2,9.7,1,2024-10-01,2024-10-14,1
CUST_001118,Female,35,Urban,72,Two Year,74.16,5339.52,Bank Transfer (Automatic),No,No,No Phone Service,DSL,Yes,No,No,No,Yes,Yes,1,,0,2018-12-02,,0
CUST_001119,Male,37,Rural,45,Two Year,66.96,3013.2,Credit Card (Automatic),No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,0,7.1,1,2021-02-19,,0
CUST_001120,Male,57,Suburban,31,Month-to-Month,86.34,2676.54,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,3,7.9,1,2022-04-15,,0
CUST_001121,Female,36,Rural,18,Month-to-Month,67.18,1209.24,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,1,,0,2023-05-10,2024-10-16,1
CUST_001122,Female,21,Urban,24,Month-to-Month,48.3,1159.2,Bank Transfer (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,10.0,1,2022-11-11,,0
CUST_001123,Female,53,Urban,3,One Year,83.55,250.65,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,1,5.7,1,2024-08-02,,0
CUST_001124,Female,38,Urban,8,Month-to-Month,104.36,834.88,Mailed Check,No,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,0,7.3,0,2024-03-05,,0
CUST_001125,Female,42,Suburban,1,Month-to-Month,82.22,82.22,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,2,5.8,1,2024-10-01,2024-10-25,1
CUST_001126,Female,66,Rural,43,One Year,44.35,1907.05,Credit Card (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,9.1,1,2021-04-20,,0
CUST_001127,Male,41,Suburban,8,One Year,67.05,536.4,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,2,4.8,0,2024-03-05,,0
CUST_001128,Male,46,Urban,12,Two Year,52.35,628.2,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.8,0,2023-11-06,,0
CUST_001129,Male,24,Rural,12,One Year,33.47,401.64,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,0,2023-11-06,,0
CUST_001130,Male,38,Suburban,8,One Year,61.49,491.92,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,0,9.5,2,2024-03-05,,0
CUST_001131,Female,51,Urban,4,One Year,83.52,334.08,Electronic Check,Yes,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,Yes,1,9.6,0,2024-07-03,,0
CUST_001132,Female,18,Rural,38,Two Year,69.38,2636.44,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,2,,1,2021-09-17,,0
CUST_001133,Male,45,Urban,12,Month-to-Month,87.21,1046.52,Electronic Check,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,1,8.5,0,2023-11-06,,0
CUST_001134,Male,43,Urban,33,Month-to-Month,85.18,2810.94,Mailed Check,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,2,6.7,1,2022-02-14,,0
CUST_001135,Female,42,Urban,50,Two Year,31.84,1592.0,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.5,2,2020-09-22,,0
CUST_001136,Male,57,Suburban,27,One Year,91.2,2462.4,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,0,9.3,0,2022-08-13,,0
CUST_001137,Female,47,Urban,70,One Year,75.53,5287.1,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,2,8.0,0,2019-01-31,,0
CUST_001138,Female,64,Urban,49,Month-to-Month,94.32,4621.68,Mailed Check,No,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,Yes,4,7.9,0,2020-10-22,,0
CUST_001139,Female,27,Urban,17,Month-to-Month,81.82,1390.94,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,1,7.3,1,2023-06-09,,0
CUST_001140,Female,44,Suburban,28,One Year,78.89,2208.92,Credit Card (Automatic),Yes,No,No Phone Service,DSL,No,No,Yes,No,Yes,Yes,1,5.7,0,2022-07-14,,0
CUST_001141,Female,43,Rural,20,Month-to-Month,76.2,1524.0,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,Yes,No,No,No,No,No,2,,0,2023-03-11,2024-10-30,1
CUST_001142,Male,25,Suburban,22,Month-to-Month,95.57,2102.54,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,1,7.1,2,2023-01-10,2024-10-12,1
CUST_001143,Female,56,Urban,46,Month-to-Month,44.96,2068.16,Electronic Check,No,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.4,0,2021-01-20,,0
CUST_001144,Female,76,Urban,9,Month-to-Month,116.64,1049.76,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,0,7.9,1,2024-02-04,,0
CUST_001145,Male,41,Urban,1,One Year,34.82,34.82,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,9.2,0,2024-10-01,,0
CUST_001146,Female,49,Urban,30,Two Year,109.84,3295.2,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,2,9.4,0,2022-05-15,,0
CUST_001147,Female,43,Suburban,57,One Year,30.4,1732.8,Credit Card (Automatic),Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.8,1,2020-02-25,,0
CUST_001148,Female,31,Suburban,15,Two Year,34.33,514.95,Credit Card (Automatic),No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,,1,2023-08-08,,0
CUST_001149,Female,18,Suburban,15,One Year,110.59,1658.85,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,1,8.1,1,2023-08-08,,0
CUST_001150,Female,31,Suburban,12,One Year,63.87,766.44,Credit Card (Automatic),No,Yes,No,Fiber Optic,Yes,No,No,No,No,No,2,6.3,1,2023-11-06,2024-10-13,1
CUST_001151,Female,21,Urban,2,Month-to-Month,83.96,167.92,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,1,,1,2024-09-01,,0
CUST_001152,Female,67,Urban,12,Month-to-Month,87.1,1045.2,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,4,8.9,1,2023-11-06,,0
CUST_001153,Female,40,Suburban,28,One Year,84.17,2356.76,Mailed Check,Yes,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,4,6.1,0,2022-07-14,2024-10-29,1
CUST_001154,Female,36,Urban,2,Month-to-Month,84.47,168.94,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,0,3.7,0,2024-09-01,2024-10-04,1
CUST_001155,Female,55,Urban,10,One Year,99.41,994.1,Electronic Check,No,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,1,,2,2024-01-05,,0
CUST_001156,Female,25,Urban,43,Month-to-Month,88.22,3793.46,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,0,8.7,1,2021-04-20,,0
CUST_001157,Male,30,Urban,34,Two Year,64.35,2187.9,Credit Card (Automatic),Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,4,5.8,0,2022-01-15,,0
CUST_001158,Female,43,Urban,12,Two Year,65.27,783.24,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,0,7.9,3,2023-11-06,,0
CUST_001159,Female,57,Rural,48,Month-to-Month,67.99,3263.52,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,No,No,Yes,No,No,4,,1,2020-11-21,,0
CUST_001160,Male,49,Rural,23,Month-to-Month,69.15,1590.45,Bank Transfer (Automatic),No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,2,6.4,2,2022-12-11,,0
CUST_001161,Female,45,Urban,37,One Year,91.33,3379.21,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,3,5.7,1,2021-10-17,,0
CUST_001162,Male,43,Urban,20,Month-to-Month,38.32,766.4,Bank Transfer (Automatic),No,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,9.4,1,2023-03-11,,0
CUST_001163,Male,48,Suburban,16,Month-to-Month,95.49,1527.84,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,1,,0,2023-07-09,,0
CUST_001164,Female,45,Urban,12,Two Year,94.04,1128.48,Electronic Check,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,2,5.9,1,2023-11-06,,0
CUST_001165,Male,26,Urban,24,Two Year,69.99,1679.76,Bank Transfer (Automatic),Yes,No,No Phone Service,Fiber Optic,No,Yes,No,No,No,No,1,6.1,1,2022-11-11,,0
CUST_001166,Female,42,Urban,22,One Year,35.05,771.1,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,10.0,3,2023-01-10,2024-10-05,1
CUST_001167,Female,25,Urban,41,Month-to-Month,65.16,2671.56,Electronic Check,Yes,Yes,No,DSL,No,No,No,No,No,Yes,1,9.5,0,2021-06-19,,0
CUST_001168,Female,43,Suburban,1,Month-to-Month,46.74,46.74,Bank Transfer (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,4.5,0,2024-10-01,,0
CUST_001169,Male,34,Rural,49,Month-to-Month,86.31,4229.19,Mailed Check,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,1,6.3,0,2020-10-22,2024-10-07,1
CUST_001170,Male,80,Urban,60,Month-to-Month,46.13,2767.8,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,No,3,7.8,3,2019-11-27,,0
CUST_001171,Female,41,Urban,57,Month-to-Month,91.63,5222.91,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,1,7.5,0,2020-02-25,,0
CUST_001172,Female,20,Urban,54,Month-to-Month,81.88,4421.52,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,3,8.5,2,2020-05-25,2024-10-08,1
CUST_001173,Female,39,Urban,43,Two Year,61.7,2653.1,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,1,5.6,4,2021-04-20,,0
CUST_001174,Male,49,Rural,1,One Year,43.16,43.16,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,7.9,4,2024-10-01,,0
CUST_001175,Female,67,Suburban,10,One Year,67.7,677.0,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,1,6.9,0,2024-01-05,,0
CUST_001176,Female,33,Suburban,44,Two Year,92.42,4066.48,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,3,8.7,1,2021-03-21,,0
CUST_001177,Female,18,Suburban,54,Month-to-Month,90.32,4877.28,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,1,5.4,0,2020-05-25,,0
CUST_001178,Male,54,Rural,36,Month-to-Month,35.9,1292.4,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,5.0,1,2021-11-16,2024-10-04,1
CUST_001179,Female,21,Rural,4,Two Year,94.41,377.64,Credit Card (Automatic),No,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,1,7.5,2,2024-07-03,,0
CUST_001180,Female,35,Urban,8,Two Year,67.47,539.76,Electronic Check,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,0,7.3,0,2024-03-05,,0
CUST_001181,Female,38,Urban,36,One Year,80.98,2915.28,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,2,6.1,1,2021-11-16,,0
CUST_001182,Male,40,Suburban,38,Month-to-Month,42.86,1628.68,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.9,2,2021-09-17,,0
CUST_001183,Female,52,Urban,42,One Year,73.33,3079.86,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,0,6.5,2,2021-05-20,,0
CUST_001184,Female,31,Rural,38,Month-to-Month,78.4,2979.2,Credit Card (Automatic),Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,1,8.4,1,2021-09-17,,0
CUST_001185,Male,37,Suburban,49,Month-to-Month,72.82,3568.18,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,0,6.5,1,2020-10-22,,0
